Consulate: ABJ
+---------------+-------------+---------+---------------+--------------+----------+--------------+
| Case Number   | Consulate   | City    | Country       | PrevStatus   | Status   | statusDate   |
| 2023AS14433   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS14560   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS14764   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS14870   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS14992   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15015   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15041   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15042   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15075   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15131   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15136   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15139   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15340   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15486   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15520   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
| 2023AS15544   | CLM         | Colombo | Sri Lanka | InTransit    | Ready       | 16-May-2023  |
+---------------+-------------+---------+-----------+--------------+-------------+--------------+
Consulate: CRO
+---------------+-------------+--------+-----------+--------------+----------+--------------+
| Case Number   | Consulate   | City   | Country   | PrevStatus   | Status   | statusDate   |
|---------------+-------------+--------+-----------+--------------+----------+--------------|
| 2023AF11576   | CRO         | Cairo  | Egypt     | Ready        | Issued   | 16-May-2023  |
| 2023AF11603   | CRO         | Cairo  | Egypt     | AP           | Issued   | 16-May-2023  |
| 2023AF12850   | CRO         | Cairo  | Egypt     | AP           | Issued   | 16-May-2023  |
| 2023AF13227   | CRO         | Cairo  | Egypt     | Ready        | AP       | 16-May-2023  |
| 2023AF13544   | CRO         | Cairo  | Egypt     | AP           | Issued   | 16-May-2023  |
| 2023AF13609   | CRO         | Cairo  | Egypt     | Ready        | AP       | 16-May-2023  |
| 2023AF16103   | CRO         | Cairo  | Egypt     | AP           | Issued   | 16-May-2023  |
+---------------+-------------+--------+-----------+--------------+----------+--------------+
Consulate: CSB
+---------------+-------------+------------+-----------+--------------+----------+--------------+
| Case Number   | Consulate   | City       | Country   | PrevStatus   | Status   | statusDate   |
|---------------+-------------+------------+-----------+--------------+----------+--------------|
| 2023AF3125    | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF6501    | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF9369    | CSB         | Casablanca | Morocco   | Ready        | Issued   | 16-May-2023  |
| 2023AF16656   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF17661   | CSB         | Casablanca | Morocco   | Ready        | Issued   | 16-May-2023  |
| 2023AF19174   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF20057   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF22678   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF22867   | CSB         | Casablanca | Morocco   | Refused221g  | Refused  | 16-May-2023  |
| 2023AF23897   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF24437   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF24768   | CSB         | Casablanca | Morocco   | Refused221g  | Issued   | 16-May-2023  |
| 2023AF24782   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF25827   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF25906   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF27150   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF27270   | CSB         | Casablanca | Morocco   | AP           | Ready    | 16-May-2023  |
| 2023AF27303   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF29101   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF30146   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF30232   | CSB         | Casablanca | Morocco   | Ready        | AP       | 16-May-2023  |
| 2023AF31080   | CSB         | Casablanca | Morocco   | AP           | Issued   | 16-May-2023  |
| 2023AF31095   | CSB         | Casablanca | Morocco   | AP           | Ready    | 16-May-2023  |
| 2023AF32026   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF32676   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF33352   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF33755   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF34394   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF35083   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF35560   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF36708   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF36961   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF37614   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF37851   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38583   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38822   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38831   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38841   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38849   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38856   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38886   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38889   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38907   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38909   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38933   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38935   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38937   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38943   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38968   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38980   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38991   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38994   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38998   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF38999   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39025   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39078   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39083   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39099   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39113   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39121   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39139   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39158   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39196   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39211   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39217   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39224   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39289   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39325   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39332   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39375   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39385   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39428   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39443   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39451   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39453   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39460   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39472   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39501   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39507   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39524   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39529   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39553   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39561   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39588   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39593   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39624   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39653   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39670   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39677   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39682   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39688   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39729   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39771   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39772   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39817   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39835   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39838   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39897   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39929   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39958   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39966   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF39983   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40019   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40025   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40052   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40062   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40070   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40102   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40121   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40154   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40159   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40179   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40191   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40268   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40295   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40317   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40323   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40329   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40340   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40355   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40406   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40412   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40430   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40448   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40483   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40495   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40529   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40544   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40559   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40598   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40663   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40717   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40731   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40774   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40785   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40789   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40802   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40831   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40875   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40880   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40887   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40928   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40934   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40946   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF40971   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41038   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41044   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41078   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41095   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41101   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41121   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41125   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41129   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41199   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41264   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41286   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41374   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41376   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41426   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41428   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41433   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41481   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41493   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41519   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41527   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41552   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41554   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41574   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41611   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41670   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41691   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41699   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41727   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41742   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41757   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41758   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41796   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41807   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41811   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41857   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41877   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41880   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41893   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41907   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41920   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41928   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41931   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41932   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF41998   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42002   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42026   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42033   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42038   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42076   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42114   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42119   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42128   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42130   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42134   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42135   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42169   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42193   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42206   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42213   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42222   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42235   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42303   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42323   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42327   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42442   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42513   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42523   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42535   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42539   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42548   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42555   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42575   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42603   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42612   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42628   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42636   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42638   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42650   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42737   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42741   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42746   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42767   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42785   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42790   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42814   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42839   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42846   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42857   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42862   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF42870   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43011   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43031   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43036   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43047   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43052   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43059   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43094   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43095   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43118   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43199   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43229   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43239   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43249   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43251   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43286   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43304   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43313   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43316   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43367   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43391   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43397   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43401   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43429   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43454   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF43484   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
| 2023AF46923   | CSB         | Casablanca | Morocco   | InTransit    | Ready    | 16-May-2023  |
+---------------+-------------+------------+-----------+--------------+----------+--------------+
Consulate: DHB
